playerShort,birthday,height,weight,position,photoID,rater1,rater2
rui-fonte,23.04.1990,181.0,73.0,Center Forward,136855.jpg,0.5,0.5
russell-martin,04.01.1986,183.0,74.0,,,,
ryad-boudebouz,19.02.1990,172.0,59.0,Right Midfielder,117771.jpg,0.25,0.25
ryan-bennett,06.03.1990,183.0,78.0,,,,
ryan-bertrand,05.08.1989,179.0,85.0,Left Fullback,67262.jpg,0.5,0.75
ryan-dickson_2,14.12.1986,178.0,72.0,Left Fullback,,,
ryan-mason,13.06.1991,175.0,71.0,Attacking Midfielder,130580.jpg,0.0,0.25
ryan-mclaughlin_2,30.09.1994,183.0,75.0,Right Fullback,201217.jpg,0.0,0.0
ryan-mendes,08.01.1990,175.0,73.0,,,,
ryan-nelsen,18.10.1977,188.0,84.0,Center Back,26917.jpg,0.25,0.25
ryan-shawcross,04.10.1987,183.0,76.0,Center Back,92011.jpg,0.0,0.0
ryan-shotton,30.09.1988,191.0,85.0,,95110.jpg,0.5,0.75
ryan-taylor,19.08.1984,173.0,65.0,,21755.jpg,0.25,0.25
ryan-tunnicliffe,30.12.1992,183.0,90.0,Right Midfielder,,,
ryo-miyaichi,14.12.1992,183.0,71.0,,180265.jpg,0.5,0.5
saber-khelifa,14.10.1986,183.0,73.0,Center Forward,,,
saido-berahino,04.08.1993,180.0,82.0,,,,
salif-sane,25.08.1990,194.0,78.0,,,,
salim-moizini,17.10.1985,175.0,60.0,,,,
salomon-kalou,05.08.1985,184.0,77.0,Left Winger,15950.jpg,0.75,0.75
salva-ruiz,17.05.1995,175.0,70.0,Left Fullback,214048.jpg,0.25,0.25
salva-sevilla,18.03.1984,178.0,70.0,Attacking Midfielder,94814.jpg,0.25,0.25
salvatore-sirigu,12.01.1987,190.0,80.0,Goalkeeper,37183.jpg,0.25,0.25
sam-hoskins,04.02.1993,173.0,,,,,
sam-johnstone,25.03.1993,191.0,85.0,Goalkeeper,194690.jpg,0.0,0.0
sam-mantom,20.02.1992,175.0,70.0,Center Midfielder,,,
samba-diakite,24.01.1989,186.0,76.0,Right Fullback,,,
sambou-yatabare,03.02.1989,190.0,82.0,Center Midfielder,,,
samed-yesil,25.05.1994,178.0,,Center Forward,175220.jpg,0.25,0.25
sami-khedira,04.04.1987,189.0,85.0,Center Midfielder,31539.jpg,0.25,0.25
samir-carruthers,04.04.1993,173.0,70.0,,,,
samir-nasri,26.06.1987,177.0,75.0,Attacking Midfielder,25673.jpg,0.0,0.0
sammy-ameobi,01.05.1992,190.0,,Left Winger,187107.jpg,1.0,1.0
samuel-bouhours,26.06.1987,182.0,75.0,Left Fullback,,,
samuel-umtiti,14.11.1993,182.0,70.0,,170711.jpg,1.0,1.0
samuel_8,26.04.1985,187.0,83.0,Center Back,125168.jpg,0.25,0.25
samuele-longo,12.01.1992,184.0,78.0,,210627.jpg,0.25,0.25
san-jose_2,30.05.1989,186.0,77.0,Center Back,152591.jpg,0.0,0.0
sandro_10,15.03.1989,187.0,75.0,Defensive Midfielder,127669.jpg,0.5,0.5
sanjin-prcic,20.11.1993,181.0,73.0,,,,
santi-cazorla,13.12.1984,168.0,66.0,Right Midfielder,18086.jpg,0.25,0.25
sascha-moelders,20.03.1985,185.0,79.0,Center Forward,56073.jpg,0.0,0.0
sascha-riether,23.03.1983,174.0,70.0,Defensive Midfielder,2253.jpg,0.25,0.25
sascha-schuenemann,20.02.1992,179.0,72.0,Center Midfielder,119117.jpg,0.0,0.0
sastre_5,26.03.1986,175.0,71.0,Attacking Midfielder,,,
saul,09.04.1985,176.0,70.0,Right Midfielder,48787.jpg,0.0,0.25
saul_4,21.11.1994,181.0,70.0,,,,
scott-parker,13.10.1980,175.0,69.0,Center Midfielder,10060.jpg,0.0,0.0
scott-sinclair,25.03.1989,177.0,64.0,Left Winger,73460.jpg,0.75,0.75
scott-wootton,12.09.1991,184.0,,Center Back,174870.jpg,0.0,0.0
sead-kolasinac,20.06.1993,183.0,82.0,Left Fullback,173639.jpg,0.0,0.25
seamus-coleman,11.08.1988,193.0,69.0,,,,
sean-mcginty,11.08.1993,185.0,,Center Back,,,
sean-morrison,08.01.1991,185.0,78.0,Center Back,,,
sebastian-boenisch,01.02.1987,191.0,85.0,Left Fullback,43164.jpg,0.0,0.0
sebastian-coates,07.10.1990,196.0,85.0,Center Back,140904.jpg,0.0,0.25
sebastian-fernandez,23.05.1985,168.0,69.0,Center Forward,75142.jpg,0.0,0.0
sebastian-freis,23.04.1985,183.0,78.0,Center Forward,26615.jpg,0.0,0.0
sebastian-jung,22.06.1990,179.0,72.0,Right Fullback,97303.jpg,0.0,0.0
sebastian-kehl,13.02.1980,188.0,80.0,Defensive Midfielder,227.jpg,0.0,0.0
sebastian-langkamp,15.01.1988,190.0,85.0,Center Back,81616.jpg,0.0,0.0
sebastian-larsson,06.06.1985,178.0,70.0,Right Midfielder,29086.jpg,0.0,0.0
sebastian-mielitz,18.07.1989,188.0,73.0,Goalkeeper,97240.jpg,0.0,0.0
sebastian-polter,01.04.1991,190.0,88.0,Center Forward,119589.jpg,0.0,0.0
sebastian-proedl,21.06.1987,194.0,85.0,Center Back,53225.jpg,0.0,0.25
sebastian-rode,11.10.1990,179.0,67.0,Defensive Midfielder,119054.jpg,0.0,0.0
sebastian-rudy,28.02.1990,177.0,72.0,Defensive Midfielder,100459.jpg,0.0,0.0
sebastian-tyrala,22.02.1988,172.0,78.0,Attacking Midfielder,35075.jpg,0.0,0.0
sebastien-bassong,09.07.1986,187.0,84.0,Center Back,36822.jpg,1.0,1.0
sebastien-corchia,01.11.1990,175.0,65.0,Right Fullback,,,
sebastien-grax,23.06.1984,178.0,74.0,,11607.jpg,0.0,0.25
sebastien-puygrenier,28.01.1982,186.0,64.0,Center Back,11317.jpg,0.25,0.25
sebastien-roudet,16.06.1981,180.0,67.0,Attacking Midfielder,24102.jpg,0.0,0.25
sebastien-squillaci,11.08.1980,183.0,76.0,Center Back,11603.jpg,0.0,0.25
sejad-salihovic,08.10.1984,180.0,81.0,Center Midfielder,23236.jpg,0.25,0.25
senah-mango,13.12.1989,181.0,78.0,Center Back,153707.jpg,1.0,1.0
sercan-sararer,27.11.1989,180.0,83.0,Left Winger,70318.jpg,0.0,0.0
serdar-tasci,24.04.1987,186.0,75.0,Center Back,36501.jpg,0.25,0.25
sereno,18.05.1985,188.0,78.0,Center Back,89088.jpg,0.25,0.25
serge-aurier,24.12.1992,176.0,76.0,Right Fullback,,,
serge-gnabry,14.07.1995,173.0,73.0,,177931.jpg,0.5,0.5
sergi-roberto,07.02.1992,177.0,70.0,,171905.jpg,0.25,0.25
sergio-alvarez_3,03.08.1986,179.0,75.0,Goalkeeper,188170.jpg,0.25,0.0
sergio-escudero_3,02.09.1989,176.0,67.0,Left Fullback,144647.jpg,0.0,0.25
sergio-garcia,09.06.1983,174.0,72.0,Center Forward,5493.jpg,0.25,0.25
sergio-ramos,30.03.1986,183.0,75.0,Right Fullback,19198.jpg,0.0,0.0
sergio-sanchez_2,03.04.1986,185.0,76.0,Right Fullback,32647.jpg,0.25,0.25
sergio-tejera,28.05.1990,180.0,75.0,Attacking Midfielder,171820.jpg,0.5,0.5
shane-duffy,01.01.1992,193.0,74.0,Center Back,,,
shane-ferguson,12.07.1991,178.0,73.0,,144116.jpg,0.0,0.0
shane-long,22.01.1987,178.0,71.0,,43075.jpg,0.25,0.25
shaun-cummings,25.02.1989,183.0,76.0,,,,
shaun-derry,06.12.1977,178.0,69.0,Defensive Midfielder,,,
shaun-maloney,24.01.1983,173.0,69.0,Left Midfielder,8121.jpg,0.0,0.25
shaun-wright-phillips,25.10.1981,168.0,64.0,Right Winger,12052.jpg,1.0,1.0
shawn-parker,07.03.1993,179.0,76.0,Center Forward,173415.jpg,0.5,0.5
shay-given,20.04.1976,188.0,84.0,Goalkeeper,1164.jpg,0.0,0.0
shinji-kagawa,17.03.1989,172.0,63.0,Attacking Midfielder,45223.jpg,0.25,0.25
shinji-okazaki,16.04.1986,173.0,70.0,Center Forward,45985.jpg,0.25,0.25
shola-ameobi,12.10.1981,191.0,84.0,,3883.jpg,1.0,1.0
siaka-tiene,22.02.1982,176.0,72.0,Left Fullback,38465.jpg,0.75,0.75
sidney-govou,27.07.1979,175.0,72.0,Right Winger,3925.jpg,0.75,1.0
sidney-sam,31.01.1988,174.0,71.0,Attacking Midfielder,48783.jpg,0.25,0.25
sidy-kone,06.06.1992,185.0,73.0,,193495.jpg,0.75,0.75
sigamary-diarra,10.01.1984,173.0,69.0,Left Midfielder,,,
silvio_2,28.09.1987,178.0,72.0,Right Fullback,122841.jpg,0.25,0.25
simao,31.10.1979,170.0,64.0,Left Midfielder,15657.jpg,0.25,0.25
simeon-jackson,28.03.1987,175.0,70.0,,,,
simon-church,10.12.1988,183.0,84.0,Center Forward,,,
simon-davies,23.10.1979,178.0,72.0,Left Midfielder,8890.jpg,0.25,0.25
simon-jentzsch,04.05.1976,196.0,96.0,Goalkeeper,274.jpg,0.25,0.25
simon-kjaer,26.03.1989,190.0,82.0,Center Back,76971.jpg,0.0,0.0
simon-mignolet,06.03.1988,193.0,88.0,Goalkeeper,,,
simon-pouplin,28.05.1985,185.0,78.0,Goalkeeper,21886.jpg,0.25,0.25
simon-rolfes,21.01.1982,191.0,83.0,Defensive Midfielder,579.jpg,0.0,0.0
simon-zenke,24.12.1988,178.0,85.0,,,,
siqueira,28.04.1986,184.0,76.0,Left Midfielder,58906.jpg,0.0,0.0
sisi,22.04.1986,168.0,68.0,Left Winger,61959.jpg,0.25,0.25
sloan-privat,24.07.1989,186.0,83.0,Center Forward,,,
slobodan-medojevic,20.11.1990,183.0,78.0,,93395.jpg,0.25,0.25
slobodan-rajkovic,03.02.1989,191.0,88.0,Center Back,37918.jpg,0.0,0.0
sofian-chahed,18.04.1983,178.0,73.0,Defensive Midfielder,9814.jpg,0.25,0.25
sofiane-feghouli,26.12.1989,178.0,71.0,Right Midfielder,85760.jpg,0.5,0.5
sokratis-papastathopoulos,09.06.1988,185.0,82.0,Center Back,39409.jpg,0.25,0.25
soldado,27.05.1985,179.0,72.0,Center Forward,39789.jpg,0.0,0.0
sonny-kittel,06.01.1993,178.0,65.0,Attacking Midfielder,166983.jpg,0.0,0.0
sotirios-kyrgiakos,23.07.1979,193.0,88.0,Center Back,8242.jpg,0.25,0.25
soufian-benyamina,02.03.1990,189.0,78.0,Center Forward,97655.jpg,0.25,0.5
souleymane-camara,22.12.1982,174.0,72.0,Right Winger,1248.jpg,0.75,1.0
souleymane-diawara,24.12.1978,185.0,74.0,Center Back,11454.jpg,1.0,1.0
srdjan-lakic,02.10.1983,186.0,82.0,Center Forward,40636.jpg,0.0,0.0
steed-malbranque,06.01.1980,173.0,72.0,Attacking Midfielder,10131.jpg,0.25,0.25
steeve-elana,11.07.1980,185.0,80.0,,24162.jpg,0.75,0.75
steeve-yago,16.12.1992,180.0,72.0,,,,
stefan-aigner,20.08.1987,185.0,72.0,Right Midfielder,50636.jpg,0.0,0.0
stefan-babovic,07.01.1987,180.0,72.0,Attacking Midfielder,26038.jpg,0.0,0.0
stefan-bell,24.08.1991,192.0,86.0,Center Back,163349.jpg,0.0,0.0
stefan-kiessling,25.01.1984,191.0,80.0,Center Forward,9812.jpg,0.0,0.0
stefan-reinartz,01.01.1989,189.0,83.0,Center Back,57611.jpg,0.0,0.0
stefan-reisinger,14.09.1981,185.0,82.0,Center Forward,647.jpg,0.25,0.0
stefan-thesker,11.04.1991,190.0,82.0,Center Back,172321.jpg,0.25,0.25
stefano-celozzi,02.11.1988,171.0,65.0,Right Fullback,37394.jpg,0.0,0.0
stelios-malezas,11.03.1985,192.0,80.0,Center Back,39443.jpg,0.25,0.25
stephan-andersen,26.11.1981,188.0,82.0,Goalkeeper,20871.jpg,0.0,0.0
stephan-fuerstner,11.09.1987,178.0,71.0,Defensive Midfielder,40354.jpg,0.0,0.0
stephan-hain,27.09.1988,180.0,75.0,Center Forward,97188.jpg,0.0,0.25
stephan-schroeck,21.08.1986,170.0,68.0,Right Midfielder,27058.jpg,0.25,0.25
stephane-bahoken,28.05.1992,175.0,70.0,,,,
stephane-darbion,22.03.1984,181.0,66.0,Attacking Midfielder,,,
stephane-mbia,20.05.1986,189.0,82.0,Defensive Midfielder,30434.jpg,1.0,0.75
stephane-ruffier,27.09.1986,188.0,85.0,Goalkeeper,,,
stephane-sessegnon,01.06.1984,172.0,72.0,Right Midfielder,43883.jpg,0.75,0.75
stephen-drouin,27.01.1984,186.0,80.0,,,,
stephen-henderson,02.05.1988,188.0,87.0,Goalkeeper,,,
stephen-ireland,22.08.1986,175.0,68.0,Attacking Midfielder,37590.jpg,0.25,0.25
stephen-kelly,06.09.1983,181.0,77.0,Right Fullback,12093.jpg,0.25,0.25
stephen-sama,05.03.1993,188.0,,,,,
stephen-warnock,12.12.1981,183.0,77.0,Left Fullback,3694.jpg,0.0,0.0
steve-de-ridder,25.02.1987,179.0,73.0,Right Winger,,,
steve-harper,14.03.1975,188.0,82.0,,3864.jpg,0.0,0.25
steve-mandanda,28.03.1985,185.0,82.0,Goalkeeper,49404.jpg,0.75,1.0
steve-morison,29.08.1983,188.0,76.0,,,,
steven-caulker,29.12.1991,191.0,76.0,Center Back,150290.jpg,0.5,0.75
steven-cherundolo,19.02.1979,172.0,69.0,Right Fullback,835.jpg,0.0,0.25
steven-davis_2,01.01.1985,170.0,60.0,Defensive Midfielder,19170.jpg,0.0,0.0
steven-fletcher,26.03.1987,186.0,76.0,Center Forward,,,
steven-gerrard,30.05.1980,188.0,83.0,Center Midfielder,2763.jpg,0.0,0.0
steven-naismith,14.09.1986,175.0,72.0,Center Forward,28169.jpg,0.0,0.0
steven-nzonzi,15.12.1988,180.0,75.0,Defensive Midfielder,,,
steven-pienaar,17.03.1982,176.0,66.0,Attacking Midfielder,1604.jpg,0.5,0.5
steven-reid,10.03.1981,180.0,75.0,Right Fullback,1757.jpg,0.5,0.5
steven-sidwell,14.12.1982,178.0,70.0,Center Midfielder,29262.jpg,0.25,0.25
steven-taylor,23.01.1986,188.0,81.0,,20602.jpg,0.0,0.25
steven-whittaker,16.06.1984,186.0,87.0,Right Fullback,28136.jpg,0.0,0.25
stevy-nzambe,04.09.1991,173.0,70.0,,,,
stewart-downing,22.07.1984,182.0,70.0,Left Midfielder,10203.jpg,0.0,0.25
stilian-petrov,05.07.1979,180.0,77.0,Center Midfielder,8116.jpg,0.25,0.25
stuart-taylor,28.11.1980,195.0,86.0,Goalkeeper,2589.jpg,0.0,0.25
susaeta_3,14.12.1987,179.0,68.0,Right Winger,93894.jpg,0.0,0.0
sven-bender,27.04.1989,185.0,72.0,Defensive Midfielder,51962.jpg,0.0,0.0
sven-michel_2,15.07.1990,178.0,,,,,
sven-neuhaus,04.04.1978,192.0,90.0,,628.jpg,0.25,0.25
sven-schipplock,08.11.1988,185.0,79.0,Center Forward,87317.jpg,0.25,0.25
sven-ulreich,03.08.1988,189.0,80.0,Goalkeeper,46371.jpg,0.25,0.25
sylvain-armand,01.08.1980,182.0,82.0,Left Fullback,11672.jpg,0.0,0.0
sylvain-distin,16.12.1977,191.0,85.0,Center Back,12040.jpg,0.75,1.0
sylvain-marchal,10.02.1980,184.0,80.0,Center Back,11650.jpg,0.25,0.25
sylvain-marveaux,15.04.1986,172.0,64.0,Left Midfielder,52447.jpg,0.5,0.5
sylvio-rodelin,18.11.1989,192.0,70.0,,134763.jpg,0.5,0.5
szabolcs-huszti,18.04.1983,173.0,72.0,Right Midfielder,15939.jpg,0.0,0.0
tadanari-lee,19.12.1985,182.0,74.0,Center Forward,,,
takashi-inui,02.06.1988,169.0,59.0,Attacking Midfielder,78040.jpg,0.25,0.5
takashi-usami,06.05.1992,178.0,69.0,Attacking Midfielder,135831.jpg,0.5,0.5
tamas-hajnal,15.03.1981,170.0,67.0,Attacking Midfielder,159.jpg,0.25,0.25
teemu-pukki,29.03.1990,180.0,78.0,Center Forward,48129.jpg,0.0,0.0
thanos-petsos,05.06.1991,184.0,80.0,Defensive Midfielder,162682.jpg,0.0,0.0
theo-walcott,16.03.1989,170.0,68.0,Center Forward,42606.jpg,0.5,0.5
theodor-gebre-selassie,24.12.1986,181.0,71.0,Right Fullback,95898.jpg,0.5,0.75
thiago-motta,28.08.1982,186.0,75.0,Center Midfielder,3588.jpg,0.25,0.25
thiago-silva,22.09.1984,183.0,79.0,Center Back,29391.jpg,0.25,0.25
thiago-xavier,27.12.1983,180.0,75.0,,,,
thiago_17,11.04.1991,172.0,71.0,Attacking Midfielder,142540.jpg,0.5,0.5
thibaut-courtois,11.05.1992,199.0,88.0,Goalkeeper,140652.jpg,0.25,0.25
thierry-doubai,01.07.1988,180.0,75.0,Defensive Midfielder,92766.jpg,1.0,0.75
thomas-ayasse,17.02.1987,183.0,75.0,,,,
thomas-eisfeld,18.01.1993,177.0,65.0,Center Midfielder,,,
thomas-kahlenberg,20.03.1983,183.0,72.0,Attacking Midfielder,15667.jpg,0.0,0.0
thomas-kleine,28.12.1977,191.0,82.0,Center Back,463.jpg,0.0,0.0
thomas-mangani,29.04.1987,183.0,78.0,Center Back,,,
thomas-mueller,13.09.1989,186.0,74.0,Attacking Midfielder,97332.jpg,0.0,0.25
thomas-pledl,23.05.1994,174.0,65.0,,177895.jpg,0.0,0.0
thomas-soerensen,12.06.1976,195.0,89.0,Goalkeeper,1187.jpg,0.25,0.25
thomas-vermaelen,14.11.1985,180.0,73.0,Center Back,19912.jpg,0.0,0.0
thomas-vincensini,12.09.1993,184.0,,Goalkeeper,,,
thorben-marx,01.06.1981,184.0,83.0,Defensive Midfielder,558.jpg,0.25,0.25
tiago-pinto,01.02.1988,177.0,75.0,Left Fullback,,,
tiago_3,02.05.1981,183.0,71.0,Attacking Midfielder,15650.jpg,0.0,0.0
tim-hoogland,11.06.1985,183.0,75.0,Right Fullback,20135.jpg,0.0,0.0
tim-howard,06.03.1979,195.0,88.0,Goalkeeper,12074.jpg,0.25,0.25
tim-krul,03.04.1988,188.0,74.0,Goalkeeper,60600.jpg,0.25,0.25
tim-wiese,17.12.1981,193.0,100.0,Goalkeeper,986.jpg,0.25,0.25
timm-klose,09.05.1988,193.0,87.0,,148824.jpg,0.0,0.0
timmy-simons,11.12.1976,186.0,79.0,Defensive Midfielder,1116.jpg,0.0,0.0
timo-gebhart,12.04.1989,182.0,83.0,Attacking Midfielder,81617.jpg,0.25,0.25
timo-hildebrand,05.04.1979,186.0,80.0,Goalkeeper,300.jpg,0.0,0.0
timor_2,17.01.1989,185.0,77.0,Center Midfielder,179529.jpg,0.0,0.0
timothee-kolodziejczak,01.10.1991,181.0,69.0,Left Fullback,130296.jpg,0.25,0.5
timothy-chandler,29.03.1990,186.0,81.0,Right Midfielder,97317.jpg,0.5,0.5
tino-costa,09.01.1985,176.0,75.0,Attacking Midfielder,124914.jpg,0.25,0.25
tito_10,11.07.1985,174.0,62.0,,152956.jpg,0.0,0.0
titus-bramble,21.07.1981,187.0,87.0,Center Back,3872.jpg,0.75,1.0
tobias-levels,22.11.1986,186.0,81.0,Right Fullback,52117.jpg,0.25,0.25
tobias-mikkelsen,18.09.1986,179.0,72.0,Right Winger,87236.jpg,0.0,0.25
tobias-steffen,03.06.1992,175.0,67.0,Center Forward,174134.jpg,0.0,0.25
tobias-werner,19.07.1985,176.0,66.0,Left Midfielder,24620.jpg,0.0,0.0
toifilou-maoulida,08.06.1979,184.0,77.0,Center Forward,11326.jpg,0.75,0.75
tolgay-arslan,16.08.1990,180.0,77.0,Attacking Midfielder,97803.jpg,0.25,0.25
tom-cleverley,12.08.1989,175.0,67.0,,124351.jpg,0.0,0.0
tom-hitchcock,01.10.1992,178.0,,,,,
tom-huddlestone,28.12.1986,188.0,80.0,Defensive Midfielder,29395.jpg,0.5,0.5
tom-mickel,19.04.1989,186.0,81.0,Goalkeeper,81719.jpg,0.25,0.25
tom-starke,18.03.1981,194.0,91.0,Goalkeeper,27.jpg,0.25,0.5
tom-trybull,09.03.1993,181.0,72.0,Defensive Midfielder,174531.jpg,0.0,0.25
tomas-pekhart,26.05.1989,194.0,80.0,Center Forward,86992.jpg,0.0,0.25
tomas-rincon,13.01.1988,175.0,75.0,Defensive Midfielder,117136.jpg,0.25,0.25
tomas-rosicky,04.10.1980,178.0,67.0,Attacking Midfielder,444.jpg,0.0,0.0
tomer-hemed,02.05.1987,183.0,81.0,Center Forward,57247.jpg,0.5,0.5
toni-doblas,05.08.1980,184.0,78.0,Goalkeeper,12244.jpg,0.25,0.25
toni-kroos,04.01.1990,182.0,78.0,Attacking Midfielder,84724.jpg,0.0,0.0
toni_12,04.04.1990,175.0,69.0,Left Midfielder,153154.jpg,0.25,0.25
tono,17.12.1979,182.0,82.0,Goalkeeper,33514.jpg,0.0,0.0
tony-hibbert,20.02.1981,172.0,70.0,Right Fullback,10081.jpg,0.0,0.0
tony-jantschke,07.04.1990,177.0,74.0,Right Fullback,97820.jpg,0.0,0.25
toquero,09.08.1984,182.0,79.0,Center Forward,125986.jpg,0.0,0.25
torsten-oehrl,07.01.1986,191.0,84.0,Center Forward,35101.jpg,0.0,0.0
tranquillo-barnetta,22.05.1985,178.0,68.0,Left Midfielder,11951.jpg,0.0,0.25
trashorras,28.02.1981,179.0,71.0,Attacking Midfielder,12405.jpg,0.25,0.0
tripy-makonda,24.01.1990,180.0,70.0,Left Fullback,135508.jpg,0.75,1.0
tulio,31.01.1985,191.0,83.0,Center Forward,25380.jpg,0.25,0.25
tunay-torun,21.04.1990,179.0,75.0,Right Winger,94443.jpg,0.25,0.25
vaclav-pilar,13.10.1988,170.0,69.0,Right Winger,167546.jpg,0.0,0.25
vadim-demidov,10.10.1986,185.0,80.0,Center Back,106829.jpg,0.25,0.25
valentin-eysseric,25.03.1992,181.0,73.0,,,,
valera,21.12.1984,184.0,76.0,Right Fullback,19947.jpg,0.25,0.25
valeron,17.06.1975,180.0,72.0,Attacking Midfielder,1404.jpg,0.0,0.25
vasilis-pliatsikas,14.04.1988,174.0,73.0,Defensive Midfielder,39411.jpg,0.0,0.25
vedad-ibisevic,06.08.1984,188.0,80.0,Center Forward,24151.jpg,0.25,0.25
vegar-hedenstad,26.06.1991,178.0,74.0,Left Fullback,106967.jpg,0.25,0.25
verdu,05.05.1983,176.0,72.0,Attacking Midfielder,27777.jpg,0.25,0.25
victor-alvarez,14.03.1993,178.0,69.0,Left Fullback,180703.jpg,0.25,0.0
victor-anichebe,28.04.1988,185.0,77.0,Center Forward,43216.jpg,0.75,0.75
victor-montano,01.05.1984,177.0,76.0,Center Forward,24078.jpg,1.0,1.0
victor-moses,12.12.1990,178.0,73.0,Left Winger,,,
victor-perez_2,12.01.1988,176.0,71.0,Center Midfielder,152844.jpg,0.0,0.25
victor-ruiz_2,25.01.1989,184.0,80.0,Center Back,152627.jpg,0.25,0.25
victor-sanchez,08.09.1987,174.0,73.0,Defensive Midfielder,109649.jpg,0.25,0.25
victor-valdes,14.01.1982,183.0,78.0,Goalkeeper,3574.jpg,0.25,0.25
victor_12,28.02.1985,180.0,77.0,Center Forward,32436.jpg,0.0,0.25
vieirinha,24.01.1986,173.0,73.0,Right Midfielder,57844.jpg,0.25,0.0
viktor-klonaridis,28.07.1992,178.0,70.0,Attacking Midfielder,179791.jpg,0.25,0.25
vincent-aboubakar,22.01.1992,176.0,78.0,,165541.jpg,1.0,1.0
vincent-kompany,10.04.1986,190.0,85.0,Center Back,14122.jpg,0.5,0.5
vincent-muratori,03.08.1987,178.0,65.0,Left Fullback,87833.jpg,0.0,0.25
vincent-nogueira,16.01.1988,169.0,54.0,Center Midfielder,,,
vincent-pajot,19.08.1990,176.0,64.0,,170411.jpg,0.0,0.25
vincenzo-grifo,07.04.1993,181.0,75.0,,,,
vito-mannone,02.03.1988,187.0,80.0,Goalkeeper,58687.jpg,0.0,0.0
vurnon-anita,04.04.1989,166.0,63.0,Defensive Midfielder,45008.jpg,1.0,1.0
wahbi-khazri,08.02.1991,182.0,,,,,
wakaso-mubarak,25.07.1990,171.0,72.0,Left Midfielder,125171.jpg,1.0,1.0
wayne-rooney,24.10.1985,178.0,78.0,Center Forward,9207.jpg,0.0,0.0
weligton,26.08.1979,186.0,74.0,Center Back,,,
wes-brown,13.10.1979,185.0,75.0,Right Fullback,1686.jpg,0.25,0.25
wesley-hoolahan,10.08.1983,168.0,65.0,,,,
wesley-jobello,23.01.1994,179.0,68.0,Left Winger,205697.jpg,0.75,0.75
wesley-lautoa,25.08.1987,186.0,70.0,,,,
william-gallas,17.08.1977,181.0,72.0,Center Back,7731.jpg,1.0,1.0
william-kvist,24.02.1985,184.0,78.0,Center Midfielder,25394.jpg,0.0,0.0
wilson-palacios,29.07.1984,178.0,71.0,Defensive Midfielder,35023.jpg,0.75,0.75
winston-reid,03.07.1988,190.0,87.0,Center Back,53953.jpg,0.25,0.5
wissam-ben-yedder,12.08.1990,170.0,68.0,Attacking Midfielder,,,
wojciech-szczesny,18.04.1990,195.0,75.0,Goalkeeper,86927.jpg,0.0,0.25
wolfgang-hesl,13.01.1986,186.0,87.0,Goalkeeper,32432.jpg,0.0,0.25
xabi-alonso,25.11.1981,183.0,77.0,Defensive Midfielder,12729.jpg,0.25,0.25
xabi-prieto,29.08.1983,186.0,76.0,Right Midfielder,17300.jpg,0.25,0.25
xavi,25.01.1980,170.0,68.0,Attacking Midfielder,1400.jpg,0.0,0.0
xavier-pentecote,13.08.1986,180.0,74.0,,,,
xherdan-shaqiri,10.10.1991,169.0,72.0,Left Midfielder,132744.jpg,0.25,0.25
ximo,23.01.1990,177.0,70.0,,184988.jpg,0.25,0.25
xisco_2,26.06.1986,188.0,85.0,Center Forward,32434.jpg,0.25,0.25
yacine-brahimi,08.02.1990,175.0,65.0,Attacking Midfielder,118398.jpg,0.75,0.5
yann-jouffre,23.07.1984,175.0,65.0,Right Midfielder,,,
yann-mvila,26.06.1990,169.0,56.0,Defensive Midfielder,119900.jpg,0.5,0.5
yannick-aguemon,11.02.1992,180.0,74.0,Right Winger,,,
yannick-cahuzac,18.01.1985,178.0,70.0,,,,
yannick-djalo,05.05.1986,171.0,62.0,Center Forward,58124.jpg,0.75,0.75
yannick-sagbo,12.07.1988,183.0,78.0,Center Forward,,,
yannik-schulze,05.02.1995,186.0,77.0,Center Back,176300.jpg,0.0,0.0
yassin-el-azzouzi,13.01.1983,180.0,73.0,,,,
yassine-benzia,08.09.1994,179.0,71.0,,189542.jpg,0.25,0.25
yassine-el-ghanassi,12.07.1990,173.0,,Left Winger,129168.jpg,0.5,0.5
yassine-jebbour,24.08.1991,181.0,70.0,Left Fullback,169660.jpg,0.5,0.75
yaya-banana,29.07.1991,192.0,88.0,Center Back,,,
yaya-toure,13.05.1983,191.0,90.0,Defensive Midfielder,18988.jpg,1.0,1.0
yoan-gouffran,25.05.1986,175.0,70.0,Right Winger,27062.jpg,0.5,0.5
yoann-gourcuff,11.07.1986,185.0,79.0,Attacking Midfielder,17504.jpg,0.25,0.0
yohan-cabaye,14.01.1986,175.0,69.0,Defensive Midfielder,27071.jpg,0.0,0.0
yohan-mollo,18.07.1989,175.0,74.0,Left Midfielder,,,
yohandry-orozco,19.03.1991,164.0,55.0,Attacking Midfielder,107399.jpg,0.5,0.5
yohann-poulard,01.07.1976,190.0,80.0,,,,
yohann-thuram-ulien,31.10.1988,187.0,85.0,Goalkeeper,,,
yossi-benayoun,05.05.1980,178.0,70.0,Attacking Midfielder,7777.jpg,0.25,0.25
younes-belhanda,25.02.1990,174.0,75.0,Attacking Midfielder,150237.jpg,0.25,0.25
younes-kaboul,04.01.1986,190.0,87.0,Center Back,26411.jpg,0.5,0.5
youssef-adnane,16.07.1985,178.0,71.0,,,,
youssef-el-arabi,03.02.1987,180.0,75.0,Center Forward,132073.jpg,0.5,0.75
